epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,134.715,1.02028,0.96552,1,0.13363,0.000276454,0.000276454,0.000276454
2,287.255,0.22639,0.97318,1,0.09206,0.000444405,0.000444405,0.000444405
3,485.837,0.1604,0.98467,1,0.08195,0.0005024,0.0005024,0.0005024
4,642.749,0.12118,0.98851,1,0.04731,0.000338198,0.000338198,0.000338198
5,802.487,0.08045,0.99425,1,0.03555,0.000173264,0.000173264,0.000173264
